Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Salesperson,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager,DeliveryTime,Day_of_Week,is_weekend,quarter,DiscountValue,month,year,day,dayofweek,weekofyear,Revenue,Month,Month_Year,Quarter,Year,date,Delivery_time
2024-10-18,North,Printer,7,392.79,Store C,Wholesale,Eva,Gift Card,WINTER15,0,REG100880,Cust 9089,45.85,2024-10-18,2024-10-28,Ryan,10,4,False,4,0.0,10,2024,18,4,42,2749.53,10,2024-10,4,2024,2024-10-18,10
2023-10-26,West,Printer,16,70.83,Store B,Wholesale,Carlos,Gift Card,NULL,0,REG100881,Cust 1091,5.05,2023-10-26,2023-10-31,Wendy,5,3,False,4,3.5415,10,2023,26,3,43,1076.616,10,2023-10,4,2023,2023-10-26,5
2023-01-10,Central,Monitor,20,274.37,Store B,Retail,Eva,Gift Card,WINTER15,0,REG100882,Cust 6138,12.28,2023-01-10,2023-01-14,Cameron,4,1,False,1,27.437,1,2023,10,1,2,4938.66,1,2023-01,1,2023,2023-01-10,4
2024-03-19,Central,Desk,10,19.73,Store D,Retail,Carlos,Debit Card,NULL,0,REG100883,Cust 6326,16.06,2024-03-19,2024-03-22,Cameron,3,1,False,1,1.973,3,2024,19,1,12,177.57000000000002,3,2024-03,1,2024,2024-03-19,3
2023-12-20,Central,Printer,10,465.72,Store B,Wholesale,Alice,Online,FREESHIP,0,REG100884,Cust 1327,28.14,2023-12-20,2023-12-26,Cameron,6,2,False,4,23.286,12,2023,20,2,51,4424.34,12,2023-12,4,2023,2023-12-20,6
2024-12-09,Central,Monitor,19,62.07,Store D,Retail,Diana,Debit Card,FREESHIP,0,REG100885,Cust 8602,14.85,2024-12-09,2024-12-19,Cameron,10,0,False,4,6.207000000000001,12,2024,9,0,50,1061.397,12,2024-12,4,2024,2024-12-09,10
2023-05-10,Central,Tablet,11,529.2,Store A,Wholesale,Bob,Credit Card,NULL,1,REG100886,Cust 9131,16.78,2023-05-10,2023-05-20,Cameron,10,2,False,2,26.460000000000004,5,2023,10,2,19,5530.14,5,2023-05,2,2023,2023-05-10,10
2023-10-18,South,Monitor,7,387.31,Store A,Retail,Bob,Cash,WINTER15,0,REG100887,Cust 6716,14.76,2023-10-18,2023-10-21,Sophie,3,2,False,4,38.731,10,2023,18,2,42,2440.0530000000003,10,2023-10,4,2023,2023-10-18,3
2024-12-03,South,Phone,1,152.75,Store A,Wholesale,Bob,Credit Card,FREESHIP,1,REG100888,Cust 2071,9.61,2024-12-03,2024-12-06,Sophie,3,1,False,4,0.0,12,2024,3,1,49,152.75,12,2024-12,4,2024,2024-12-03,3
2024-10-10,South,Chair,8,72.48,Store A,Wholesale,Carlos,Debit Card,NULL,1,REG100889,Cust 4472,26.92,2024-10-10,2024-10-17,Sophie,7,3,False,4,7.248000000000001,10,2024,10,3,41,521.856,10,2024-10,4,2024,2024-10-10,7
2024-06-03,East,Phone,4,194.09,Store D,Wholesale,Eva,Credit Card,WINTER15,0,REG100890,Cust 3899,26.35,2024-06-03,2024-06-07,Eric,4,0,False,2,19.409000000000002,6,2024,3,0,23,698.724,6,2024-06,2,2024,2024-06-03,4
2024-04-26,North,Monitor,4,303.37,Store A,Retail,Carlos,Gift Card,WINTER15,0,REG100892,Cust 3824,30.19,2024-04-26,2024-05-01,Ryan,5,4,False,2,30.337000000000003,4,2024,26,4,17,1092.132,4,2024-04,2,2024,2024-04-26,5
2023-05-05,West,Chair,16,541.96,Store C,Retail,Eva,Cash,SAVE10,1,REG100893,Cust 3511,9.93,2023-05-05,2023-05-13,Wendy,8,4,False,2,54.196000000000005,5,2023,5,4,18,7804.224000000001,5,2023-05,2,2023,2023-05-05,8
2023-09-23,West,Desk,7,41.57,Store D,Retail,Carlos,Online,NULL,0,REG100894,Cust 3356,16.59,2023-09-23,2023-09-29,Wendy,6,5,True,3,0.0,9,2023,23,5,38,290.99,9,2023-09,3,2023,2023-09-23,6
2023-01-17,North,Printer,15,19.17,Store A,Wholesale,Carlos,Gift Card,FREESHIP,1,REG100896,Cust 3811,48.93,2023-01-17,2023-01-27,Ryan,10,1,False,1,0.0,1,2023,17,1,3,287.55,1,2023-01,1,2023,2023-01-17,10
2023-04-29,Central,Monitor,15,293.34,Store D,Retail,Eva,Credit Card,WINTER15,0,REG100897,Cust 9960,21.03,2023-04-29,2023-05-01,Cameron,2,5,True,2,29.334,4,2023,29,5,17,3960.0899999999997,4,2023-04,2,2023,2023-04-29,2
2023-06-05,East,Printer,15,324.58,Store A,Retail,Diana,Debit Card,NULL,0,REG100899,Cust 6579,24.57,2023-06-05,2023-06-09,Eric,4,0,False,2,48.687,6,2023,5,0,23,4138.3949999999995,6,2023-06,2,2023,2023-06-05,4
2023-08-28,South,Phone,11,393.61,Store D,Wholesale,Frank,Debit Card,WINTER15,0,REG100900,Cust 1756,32.57,2023-08-28,2023-09-06,Sophie,9,0,False,3,19.680500000000002,8,2023,28,0,35,4113.2245,8,2023-08,3,2023,2023-08-28,9
2023-08-01,North,Printer,8,141.28,Store D,Wholesale,Frank,Online,FREESHIP,0,REG100901,Cust 8150,28.69,2023-08-01,2023-08-10,Ryan,9,1,False,3,7.064,8,2023,1,1,31,1073.728,8,2023-08,3,2023,2023-08-01,9
2023-07-03,Central,Laptop,19,341.07,Store C,Retail,Carlos,Cash,WINTER15,0,REG100903,Cust 4277,47.75,2023-07-03,2023-07-06,Cameron,3,0,False,3,34.107,7,2023,3,0,27,5832.2970000000005,7,2023-07,3,2023,2023-07-03,3
2024-05-05,West,Desk,16,301.07,Store B,Retail,Carlos,Gift Card,WINTER15,0,REG100905,Cust 2482,5.58,2024-05-05,2024-05-14,Wendy,9,6,True,2,30.107,5,2024,5,6,18,4335.408,5,2024-05,2,2024,2024-05-05,9
2024-01-08,South,Monitor,13,285.28,Store D,Retail,Eva,Gift Card,SAVE10,0,REG100906,Cust 4078,31.2,2024-01-08,2024-01-15,Sophie,7,0,False,1,0.0,1,2024,8,0,2,3708.6399999999994,1,2024-01,1,2024,2024-01-08,7
2023-01-26,Central,Desk,7,228.32,Store C,Wholesale,Eva,Debit Card,FREESHIP,0,REG100910,Cust 3319,22.16,2023-01-26,2023-01-30,Cameron,4,3,False,1,34.248,1,2023,26,3,4,1358.504,1,2023-01,1,2023,2023-01-26,4
2023-01-07,Central,Monitor,1,498.19,Store A,Wholesale,Bob,Gift Card,SAVE10,0,REG100911,Cust 4139,25.55,2023-01-07,2023-01-11,Cameron,4,5,True,1,49.819,1,2023,7,5,1,448.371,1,2023-01,1,2023,2023-01-07,4
2024-11-30,East,Chair,18,130.36,Store B,Wholesale,Diana,Debit Card,SAVE10,0,REG100913,Cust 8397,34.6,2024-11-30,2024-12-05,Eric,5,5,True,4,0.0,11,2024,30,5,48,2346.4800000000005,11,2024-11,4,2024,2024-11-30,5
2024-02-26,East,Monitor,13,585.88,Store B,Retail,Carlos,Credit Card,WINTER15,0,REG100914,Cust 3082,42.18,2024-02-26,2024-03-07,Eric,10,0,False,1,87.88199999999999,2,2024,26,0,9,6473.973999999999,2,2024-02,1,2024,2024-02-26,10
2023-11-29,Central,Phone,11,267.91,Store B,Retail,Eva,Debit Card,NULL,0,REG100916,Cust 4720,12.05,2023-11-29,2023-12-04,Cameron,5,2,False,4,0.0,11,2023,29,2,48,2947.01,11,2023-11,4,2023,2023-11-29,5
2024-06-27,South,Chair,12,369.54,Store B,Retail,Diana,Debit Card,WINTER15,1,REG100917,Cust 7034,39.16,2024-06-27,2024-07-05,Sophie,8,3,False,2,18.477,6,2024,27,3,26,4212.756,6,2024-06,2,2024,2024-06-27,8
2024-05-20,South,Monitor,13,284.3,Store A,Wholesale,Bob,Online,WINTER15,0,REG100918,Cust 7218,48.73,2024-05-20,2024-05-27,Sophie,7,0,False,2,14.215000000000002,5,2024,20,0,21,3511.105,5,2024-05,2,2024,2024-05-20,7
2023-06-17,West,Chair,12,427.1,Store C,Retail,Carlos,Gift Card,WINTER15,1,REG100919,Cust 2651,8.11,2023-06-17,2023-06-22,Wendy,5,5,True,2,0.0,6,2023,17,5,24,5125.200000000001,6,2023-06,2,2023,2023-06-17,5
2024-11-06,East,Monitor,11,200.3,Store D,Retail,Eva,Debit Card,WINTER15,1,REG100920,Cust 1252,48.27,2024-11-06,2024-11-13,Eric,7,2,False,4,20.03,11,2024,6,2,45,1982.9700000000003,11,2024-11,4,2024,2024-11-06,7
2024-08-18,North,Tablet,19,181.18,Store A,Wholesale,Carlos,Credit Card,FREESHIP,0,REG100923,Cust 9361,12.04,2024-08-18,2024-08-26,Ryan,8,6,True,3,9.059000000000001,8,2024,18,6,33,3270.299,8,2024-08,3,2024,2024-08-18,8
2023-02-20,Central,Laptop,3,197.17,Store A,Wholesale,Frank,Gift Card,FREESHIP,1,REG100924,Cust 4270,30.29,2023-02-20,2023-02-23,Cameron,3,0,False,1,9.8585,2,2023,20,0,8,561.9345,2,2023-02,1,2023,2023-02-20,3
2023-08-10,Central,Printer,3,59.78,Store C,Retail,Eva,Online,SAVE10,0,REG100926,Cust 6415,46.98,2023-08-10,2023-08-13,Cameron,3,3,False,3,0.0,8,2023,10,3,32,179.34,8,2023-08,3,2023,2023-08-10,3
2024-06-24,North,Tablet,12,211.66,Store A,Wholesale,Carlos,Credit Card,SAVE10,0,REG100927,Cust 9856,10.36,2024-06-24,2024-06-29,Ryan,5,0,False,2,21.166,6,2024,24,0,26,2285.9280000000003,6,2024-06,2,2024,2024-06-24,5
2023-08-06,Central,Printer,13,69.97,Store A,Wholesale,Alice,Debit Card,NULL,0,REG100928,Cust 3106,27.66,2023-08-06,2023-08-12,Cameron,6,6,True,3,3.4985,8,2023,6,6,31,864.1295,8,2023-08,3,2023,2023-08-06,6
2024-11-26,East,Tablet,7,438.33,Store C,Retail,Frank,Cash,NULL,1,REG100929,Cust 3259,11.57,2024-11-26,2024-11-30,Eric,4,1,False,4,43.833,11,2024,26,1,48,2761.479,11,2024-11,4,2024,2024-11-26,4
2024-09-10,South,Monitor,9,472.84,Store D,Retail,Alice,Credit Card,WINTER15,0,REG100932,Cust 6330,48.13,2024-09-10,2024-09-12,Sophie,2,1,False,3,23.642,9,2024,10,1,37,4042.7819999999992,9,2024-09,3,2024,2024-09-10,2
2023-01-20,East,Chair,15,462.85,Store A,Retail,Diana,Credit Card,NULL,0,REG100934,Cust 3698,46.12,2023-01-20,2023-01-26,Eric,6,4,False,1,69.4275,1,2023,20,4,3,5901.3375,1,2023-01,1,2023,2023-01-20,6
2024-03-03,East,Laptop,1,176.17,Store C,Retail,Alice,Debit Card,NULL,1,REG100935,Cust 9833,35.77,2024-03-03,2024-03-06,Eric,3,6,True,1,8.8085,3,2024,3,6,9,167.36149999999998,3,2024-03,1,2024,2024-03-03,3
2023-11-27,West,Printer,1,71.24,Store A,Retail,Carlos,Debit Card,NULL,1,REG100936,Cust 1074,43.69,2023-11-27,2023-12-03,Wendy,6,0,False,4,7.124,11,2023,27,0,48,64.116,11,2023-11,4,2023,2023-11-27,6
2024-11-10,East,Laptop,6,62.43,Store A,Wholesale,Diana,Gift Card,WINTER15,0,REG100937,Cust 7891,17.85,2024-11-10,2024-11-18,Eric,8,6,True,4,0.0,11,2024,10,6,45,374.58,11,2024-11,4,2024,2024-11-10,8
2024-02-21,East,Desk,5,34.06,Store D,Wholesale,Diana,Gift Card,NULL,0,REG100939,Cust 9045,19.72,2024-02-21,2024-03-02,Eric,10,2,False,1,1.7030000000000003,2,2024,21,2,8,161.785,2,2024-02,1,2024,2024-02-21,10
2023-03-24,East,Desk,17,502.6,Store A,Wholesale,Frank,Cash,NULL,0,REG100940,Cust 9197,15.38,2023-03-24,2023-03-29,Eric,5,4,False,1,50.260000000000005,3,2023,24,4,12,7689.780000000001,3,2023-03,1,2023,2023-03-24,5
2024-05-05,South,Printer,3,89.72,Store D,Wholesale,Alice,Gift Card,WINTER15,0,REG100941,Cust 6920,32.67,2024-05-05,2024-05-13,Sophie,8,6,True,2,8.972,5,2024,5,6,18,242.24399999999997,5,2024-05,2,2024,2024-05-05,8
2024-10-04,South,Laptop,18,403.53,Store D,Wholesale,Alice,Online,NULL,0,REG100942,Cust 9652,35.73,2024-10-04,2024-10-07,Sophie,3,4,False,4,40.353,10,2024,4,4,40,6537.186,10,2024-10,4,2024,2024-10-04,3
2024-12-23,Central,Printer,12,171.91,Store B,Retail,Eva,Credit Card,WINTER15,0,REG100944,Cust 6267,34.36,2024-12-23,2025-01-02,Cameron,10,0,False,4,8.5955,12,2024,23,0,52,1959.774,12,2024-12,4,2024,2024-12-23,10
2023-01-29,Central,Laptop,17,535.88,Store A,Wholesale,Bob,Gift Card,NULL,0,REG100945,Cust 7753,26.12,2023-01-29,2023-02-08,Cameron,10,6,True,1,26.794,1,2023,29,6,4,8654.462,1,2023-01,1,2023,2023-01-29,10
2024-08-11,West,Chair,12,248.13,Store A,Retail,Alice,Cash,FREESHIP,0,REG100946,Cust 2789,26.03,2024-08-11,2024-08-17,Wendy,6,6,True,3,12.406500000000001,8,2024,11,6,32,2828.682,8,2024-08,3,2024,2024-08-11,6
2023-11-25,North,Phone,2,482.1,Store C,Retail,Carlos,Online,FREESHIP,0,REG100947,Cust 3527,45.35,2023-11-25,2023-11-30,Ryan,5,5,True,4,0.0,11,2023,25,5,47,964.2,11,2023-11,4,2023,2023-11-25,5
2024-03-29,East,Monitor,6,509.48,Store B,Wholesale,Alice,Debit Card,WINTER15,0,REG100951,Cust 8931,35.92,2024-03-29,2024-04-06,Eric,8,4,False,1,0.0,3,2024,29,4,13,3056.88,3,2024-03,1,2024,2024-03-29,8
2024-05-24,West,Printer,10,280.8,Store C,Retail,Alice,Credit Card,SAVE10,0,REG100953,Cust 6723,49.98,2024-05-24,2024-05-30,Wendy,6,4,False,2,0.0,5,2024,24,4,21,2808.0,5,2024-05,2,2024,2024-05-24,6
2023-05-12,South,Chair,9,251.43,Store C,Retail,Frank,Credit Card,NULL,0,REG100954,Cust 8850,22.57,2023-05-12,2023-05-17,Sophie,5,4,False,2,25.143,5,2023,12,4,19,2036.5829999999999,5,2023-05,2,2023,2023-05-12,5
2023-10-11,South,Phone,4,408.28,Store A,Retail,Alice,Cash,WINTER15,0,REG100955,Cust 1722,5.38,2023-10-11,2023-10-15,Sophie,4,2,False,4,61.24199999999999,10,2023,11,2,41,1388.1519999999998,10,2023-10,4,2023,2023-10-11,4
2024-01-25,North,Printer,2,27.43,Store B,Retail,Frank,Online,WINTER15,0,REG100956,Cust 1211,6.15,2024-01-25,2024-02-01,Ryan,7,3,False,1,4.1145,1,2024,25,3,4,46.631,1,2024-01,1,2024,2024-01-25,7
2023-02-03,East,Phone,11,321.72,Store A,Retail,Carlos,Online,WINTER15,1,REG100957,Cust 9384,17.94,2023-02-03,2023-02-06,Eric,3,4,False,1,32.172000000000004,2,2023,3,4,5,3185.0280000000002,2,2023-02,1,2023,2023-02-03,3
2024-07-08,North,Desk,5,186.32,Store A,Wholesale,Carlos,Gift Card,WINTER15,0,REG100958,Cust 3809,17.09,2024-07-08,2024-07-14,Ryan,6,0,False,3,18.632,7,2024,8,0,28,838.4399999999999,7,2024-07,3,2024,2024-07-08,6
2023-11-09,South,Monitor,13,174.9,Store A,Wholesale,Carlos,Online,WINTER15,0,REG100960,Cust 1822,31.26,2023-11-09,2023-11-12,Sophie,3,3,False,4,26.235,11,2023,9,3,45,1932.6450000000002,11,2023-11,4,2023,2023-11-09,3
2023-07-06,North,Chair,8,419.13,Store A,Retail,Alice,Online,NULL,1,REG100961,Cust 8260,11.02,2023-07-06,2023-07-10,Ryan,4,3,False,3,41.913000000000004,7,2023,6,3,27,3017.736,7,2023-07,3,2023,2023-07-06,4
2023-07-14,North,Chair,12,116.96,Store D,Wholesale,Alice,Gift Card,WINTER15,0,REG100962,Cust 7088,22.04,2023-07-14,2023-07-22,Ryan,8,4,False,3,0.0,7,2023,14,4,28,1403.52,7,2023-07,3,2023,2023-07-14,8
2023-11-13,West,Chair,11,323.72,Store A,Wholesale,Bob,Gift Card,WINTER15,0,REG100963,Cust 4969,7.52,2023-11-13,2023-11-15,Wendy,2,0,False,4,32.37200000000001,11,2023,13,0,46,3204.828,11,2023-11,4,2023,2023-11-13,2
2024-05-06,South,Printer,20,270.2,Store A,Wholesale,Diana,Credit Card,WINTER15,0,REG100965,Cust 6859,6.8,2024-05-06,2024-05-15,Sophie,9,0,False,2,0.0,5,2024,6,0,19,5404.0,5,2024-05,2,2024,2024-05-06,9
2024-10-17,South,Printer,15,482.08,Store D,Retail,Eva,Debit Card,FREESHIP,1,REG100966,Cust 2800,13.35,2024-10-17,2024-10-19,Sophie,2,3,False,4,48.208,10,2024,17,3,42,6508.08,10,2024-10,4,2024,2024-10-17,2
2024-04-11,West,Chair,19,344.92,Store C,Wholesale,Eva,Cash,WINTER15,0,REG100969,Cust 8519,6.91,2024-04-11,2024-04-20,Wendy,9,3,False,2,0.0,4,2024,11,3,15,6553.4800000000005,4,2024-04,2,2024,2024-04-11,9
2024-05-03,Central,Chair,7,511.46,Store C,Retail,Eva,Cash,FREESHIP,0,REG100970,Cust 3422,19.2,2024-05-03,2024-05-12,Cameron,9,4,False,2,51.146,5,2024,3,4,18,3222.198,5,2024-05,2,2024,2024-05-03,9
2024-10-14,East,Monitor,7,150.6,Store A,Wholesale,Bob,Cash,WINTER15,1,REG100971,Cust 9638,15.52,2024-10-14,2024-10-21,Eric,7,0,False,4,22.59,10,2024,14,0,42,896.07,10,2024-10,4,2024,2024-10-14,7
2024-02-08,West,Phone,8,158.02,Store C,Wholesale,Diana,Credit Card,FREESHIP,0,REG100972,Cust 6438,47.43,2024-02-08,2024-02-13,Wendy,5,3,False,1,23.703,2,2024,8,3,6,1074.536,2,2024-02,1,2024,2024-02-08,5
2023-05-10,Central,Tablet,2,536.18,Store B,Retail,Frank,Credit Card,FREESHIP,0,REG100973,Cust 1724,34.75,2023-05-10,2023-05-13,Cameron,3,2,False,2,53.617999999999995,5,2023,10,2,19,965.1239999999999,5,2023-05,2,2023,2023-05-10,3
2023-03-03,North,Chair,16,571.26,Store C,Wholesale,Bob,Gift Card,SAVE10,0,REG100974,Cust 7808,6.13,2023-03-03,2023-03-12,Ryan,9,4,False,1,85.689,3,2023,3,4,9,7769.1359999999995,3,2023-03,1,2023,2023-03-03,9
2023-04-02,North,Phone,11,546.57,Store D,Retail,Bob,Credit Card,SAVE10,1,REG100977,Cust 5666,24.77,2023-04-02,2023-04-04,Ryan,2,6,True,2,81.9855,4,2023,2,6,13,5110.4295,4,2023-04,2,2023,2023-04-02,2
2024-08-26,North,Monitor,9,364.88,Store C,Wholesale,Bob,Cash,SAVE10,0,REG100978,Cust 4002,40.26,2024-08-26,2024-09-05,Ryan,10,0,False,3,18.244,8,2024,26,0,35,3119.7239999999997,8,2024-08,3,2024,2024-08-26,10
2023-11-10,South,Monitor,7,368.27,Store C,Wholesale,Carlos,Online,WINTER15,0,REG100979,Cust 6675,28.98,2023-11-10,2023-11-20,Sophie,10,4,False,4,55.2405,11,2023,10,4,45,2191.2065,11,2023-11,4,2023,2023-11-10,10
2024-04-26,South,Phone,3,103.09,Store D,Wholesale,Carlos,Gift Card,SAVE10,1,REG100981,Cust 3471,46.47,2024-04-26,2024-04-30,Sophie,4,4,False,2,0.0,4,2024,26,4,17,309.27,4,2024-04,2,2024,2024-04-26,4
2023-11-27,East,Tablet,9,97.56,Store A,Wholesale,Alice,Online,NULL,0,REG100982,Cust 1603,48.84,2023-11-27,2023-12-01,Eric,4,0,False,4,0.0,11,2023,27,0,48,878.04,11,2023-11,4,2023,2023-11-27,4
2023-03-30,Central,Tablet,10,338.75,Store A,Wholesale,Carlos,Cash,WINTER15,1,REG100983,Cust 7758,36.56,2023-03-30,2023-04-06,Cameron,7,3,False,1,50.8125,3,2023,30,3,13,2879.375,3,2023-03,1,2023,2023-03-30,7
2024-03-04,North,Desk,2,239.04,Store A,Wholesale,Bob,Debit Card,SAVE10,1,REG100984,Cust 3396,43.84,2024-03-04,2024-03-11,Ryan,7,0,False,1,0.0,3,2024,4,0,10,478.08,3,2024-03,1,2024,2024-03-04,7
2023-07-11,South,Laptop,14,362.44,Store C,Wholesale,Bob,Cash,WINTER15,0,REG100985,Cust 4797,36.73,2023-07-11,2023-07-15,Sophie,4,1,False,3,36.244,7,2023,11,1,28,4566.744,7,2023-07,3,2023,2023-07-11,4
2024-09-20,West,Monitor,6,551.13,Store D,Retail,Carlos,Gift Card,FREESHIP,0,REG100986,Cust 1113,14.67,2024-09-20,2024-09-29,Wendy,9,4,False,3,0.0,9,2024,20,4,38,3306.7799999999997,9,2024-09,3,2024,2024-09-20,9
2024-07-16,East,Tablet,7,498.46,Store C,Wholesale,Carlos,Gift Card,NULL,0,REG100988,Cust 7505,42.72,2024-07-16,2024-07-20,Eric,4,1,False,3,74.76899999999999,7,2024,16,1,29,2965.8369999999995,7,2024-07,3,2024,2024-07-16,4
2023-11-23,East,Chair,2,253.41,Store D,Retail,Frank,Cash,FREESHIP,0,REG100989,Cust 9490,49.64,2023-11-23,2023-11-25,Eric,2,3,False,4,25.341,11,2023,23,3,47,456.138,11,2023-11,4,2023,2023-11-23,2
2023-09-07,South,Phone,16,144.07,Store D,Wholesale,Eva,Debit Card,FREESHIP,0,REG100990,Cust 8631,7.33,2023-09-07,2023-09-09,Sophie,2,3,False,3,14.407,9,2023,7,3,36,2074.608,9,2023-09,3,2023,2023-09-07,2
2024-02-01,West,Monitor,11,201.09,Store C,Retail,Carlos,Cash,NULL,1,REG100991,Cust 6986,48.42,2024-02-01,2024-02-04,Wendy,3,3,False,1,30.1635,2,2024,1,3,5,1880.1915000000001,2,2024-02,1,2024,2024-02-01,3
2023-09-02,East,Monitor,9,184.43,Store D,Wholesale,Carlos,Online,WINTER15,0,REG100994,Cust 1943,30.78,2023-09-02,2023-09-08,Eric,6,5,True,3,0.0,9,2023,2,5,35,1659.8700000000001,9,2023-09,3,2023,2023-09-02,6
2023-06-23,Central,Laptop,16,594.1,Store D,Retail,Bob,Gift Card,FREESHIP,0,REG100995,Cust 6368,18.2,2023-06-23,2023-07-01,Cameron,8,4,False,2,0.0,6,2023,23,4,25,9505.6,6,2023-06,2,2023,2023-06-23,8
2024-01-20,East,Laptop,19,482.07,Store B,Wholesale,Bob,Credit Card,NULL,0,REG100996,Cust 9724,25.96,2024-01-20,2024-01-26,Eric,6,5,True,1,48.207,1,2024,20,5,3,8243.397,1,2024-01,1,2024,2024-01-20,6
2024-06-26,East,Chair,20,75.45,Store B,Wholesale,Eva,Credit Card,SAVE10,0,REG100997,Cust 1983,44.77,2024-06-26,2024-07-06,Eric,10,2,False,2,3.7725000000000004,6,2024,26,2,26,1433.55,6,2024-06,2,2024,2024-06-26,10
2024-12-12,Central,Monitor,2,494.22,Store C,Retail,Carlos,Gift Card,FREESHIP,0,REG100998,Cust 8723,13.45,2024-12-12,2024-12-17,Cameron,5,3,False,4,49.422000000000004,12,2024,12,3,50,889.5960000000001,12,2024-12,4,2024,2024-12-12,5
2024-02-21,East,Laptop,15,112.82,Store B,Wholesale,Frank,Credit Card,WINTER15,0,REG100999,Cust 1901,18.21,2024-02-21,2024-03-01,Eric,9,2,False,1,5.641,2,2024,21,2,8,1607.685,2,2024-02,1,2024,2024-02-21,9
2023-07-18,East,Desk,3,121.56,Store D,Wholesale,Eva,Debit Card,WINTER15,0,REG101000,Cust 9682,29.06,2023-07-18,2023-07-25,Eric,7,1,False,3,0.0,7,2023,18,1,29,364.68,7,2023-07,3,2023,2023-07-18,7
2024-10-02,North,Desk,12,465.94,Store D,Wholesale,Alice,Credit Card,WINTER15,0,REG101001,Cust 5413,34.16,2024-10-02,2024-10-06,Ryan,4,2,False,4,0.0,10,2024,2,2,40,5591.28,10,2024-10,4,2024,2024-10-02,4
2024-12-01,West,Phone,12,187.8,Store D,Wholesale,Diana,Online,FREESHIP,0,REG101002,Cust 9590,17.74,2024-12-01,2024-12-04,Wendy,3,6,True,4,28.17,12,2024,1,6,48,1915.5600000000002,12,2024-12,4,2024,2024-12-01,3
2024-09-03,East,Desk,1,561.3,Store D,Retail,Frank,Gift Card,NULL,0,REG101003,Cust 9379,5.19,2024-09-03,2024-09-12,Eric,9,1,False,3,84.195,9,2024,3,1,36,477.10499999999996,9,2024-09,3,2024,2024-09-03,9
2024-12-20,Central,Tablet,2,458.25,Store B,Wholesale,Eva,Gift Card,SAVE10,0,REG101006,Cust 7255,25.94,2024-12-20,2024-12-29,Cameron,9,4,False,4,0.0,12,2024,20,4,51,916.5,12,2024-12,4,2024,2024-12-20,9
2023-04-18,East,Laptop,2,129.43,Store D,Retail,Alice,Debit Card,FREESHIP,0,REG101007,Cust 9593,6.91,2023-04-18,2023-04-21,Eric,3,1,False,2,6.471500000000001,4,2023,18,1,16,245.917,4,2023-04,2,2023,2023-04-18,3
2024-08-29,East,Printer,19,448.21,Store C,Wholesale,Alice,Debit Card,WINTER15,0,REG101008,Cust 3829,30.71,2024-08-29,2024-09-03,Eric,5,3,False,3,44.821,8,2024,29,3,35,7664.391,8,2024-08,3,2024,2024-08-29,5
2023-09-03,North,Desk,16,440.48,Store B,Retail,Frank,Cash,FREESHIP,1,REG101009,Cust 2561,26.87,2023-09-03,2023-09-10,Ryan,7,6,True,3,22.024,9,2023,3,6,35,6695.296,9,2023-09,3,2023,2023-09-03,7
2023-06-18,East,Tablet,15,124.91,Store A,Wholesale,Eva,Gift Card,FREESHIP,0,REG101011,Cust 2860,31.95,2023-06-18,2023-06-26,Eric,8,6,True,2,12.491,6,2023,18,6,24,1686.2849999999999,6,2023-06,2,2023,2023-06-18,8
2024-09-29,South,Laptop,12,204.15,Store C,Retail,Alice,Debit Card,FREESHIP,1,REG101013,Cust 6075,26.4,2024-09-29,2024-10-07,Sophie,8,6,True,3,10.207500000000001,9,2024,29,6,39,2327.31,9,2024-09,3,2024,2024-09-29,8
2024-02-25,East,Laptop,20,13.64,Store C,Retail,Frank,Credit Card,SAVE10,0,REG101014,Cust 4337,33.6,2024-02-25,2024-03-04,Eric,8,6,True,1,2.046,2,2024,25,6,8,231.88,2,2024-02,1,2024,2024-02-25,8
2024-03-21,North,Printer,14,524.9,Store C,Wholesale,Alice,Cash,FREESHIP,1,REG101015,Cust 2540,20.23,2024-03-21,2024-03-30,Ryan,9,3,False,1,26.245,3,2024,21,3,12,6981.169999999999,3,2024-03,1,2024,2024-03-21,9
2024-02-03,North,Laptop,8,143.95,Store B,Retail,Diana,Cash,SAVE10,0,REG101016,Cust 3944,28.09,2024-02-03,2024-02-09,Ryan,6,5,True,1,14.395,2,2024,3,5,5,1036.44,2,2024-02,1,2024,2024-02-03,6
2023-11-21,South,Laptop,2,576.84,Store D,Retail,Frank,Credit Card,FREESHIP,0,REG101017,Cust 8876,43.32,2023-11-21,2023-11-24,Sophie,3,1,False,4,57.684000000000005,11,2023,21,1,47,1038.3120000000001,11,2023-11,4,2023,2023-11-21,3
2023-01-10,West,Chair,14,250.98,Store C,Retail,Eva,Debit Card,NULL,0,REG101018,Cust 3286,14.94,2023-01-10,2023-01-18,Wendy,8,1,False,1,0.0,1,2023,10,1,2,3513.72,1,2023-01,1,2023,2023-01-10,8
2023-02-06,Central,Phone,7,335.41,Store C,Retail,Bob,Online,SAVE10,0,REG101019,Cust 4990,18.91,2023-02-06,2023-02-10,Cameron,4,0,False,1,0.0,2,2023,6,0,6,2347.8700000000003,2,2023-02,1,2023,2023-02-06,4
